name,claimed_status,rating,category,reivews,address,street_address,phone_no,website,email,timing,image_link,longitude,latitude,URL,search_key,price
Aman Tokyo,,৪.৪,,৮৬৬,"জাপান, 〒100-0004 Tokyo, Chiyoda City, Ōtemachi, 1 Chome−5−6 大手町タワー
এখানে অবস্থিত: Otemachi Tower","MQP8+64 Chiyoda City, Tokyo, জাপান",+81 3-5224-3333,aman.com,,,https://lh5.googleusercontent.com/p/AF1QipN4vpYFeiuy01cYYRMB2BGapa20DinPQhXva4ed=w408-h272-k-no,35.6855535,139.7653678,"https://www.google.com/maps/place/Aman+Tokyo/@35.6855535,139.6252921,11z/data=!4m11!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m7!1s0x60188bf8744a5f7d:0x9aa00465d89a899f!5m2!4m1!1i2!8m2!3d35.6855535!4d139.7653678",Tokyo 神奈川 横浜 エステ USA,"৮৩,৪৩৫৳"
横浜ビューティー＆ブライダル専門学校,এই ব্যবসার দাবি করুন,৩.০,কারিগরি শিক্ষার স্কুল,৪,"1 Chome-19-6 Nishikanagawa, Kanagawa Ward, Yokohama, Kanagawa 221-0822, জাপান","FJJJ+7V Yokohama, Kanagawa, জাপান",+81 120-350-939,sanko.ac.jp,,,https://lh5.googleusercontent.com/p/AF1QipOOxdZFVCrZLrHw7CZt9r_pdVVmLHO801fWTtpD=w408-h544-k-no,35.480656,139.632203,"https://www.google.com/maps/place/%E6%A8%AA%E6%B5%9C%E3%83%93%E3%83%A5%E3%83%BC%E3%83%86%E3%82%A3%E3%83%BC%EF%BC%86%E3%83%96%E3%83%A9%E3%82%A4%E3%83%80%E3%83%AB%E5%B0%82%E9%96%80%E5%AD%A6%E6%A0%A1/@35.5346104,139.540206,11z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185c222a9bb1f5:0xcb3f30f43ec1e7f!8m2!3d35.480656!4d139.632203",Tokyo 神奈川 横浜 エステ USA,
プルミエール上大岡店,এই ব্যবসার দাবি করুন,৪.৪,মালিশ,১৭,"1 Chome-18-5 Kamiookanishi, Konan Ward, Yokohama, Kanagawa 233-0002, জাপান
এখানে অবস্থিত: Yamada Denki LABI, Kamio'oka Store","CH4W+R3 Yokohama, Kanagawa, জাপান",+81 45-849-1184,salon-premier.com,minne_600x500@2x.jpg,,https://lh5.googleusercontent.com/p/AF1QipPwKzYvUwnZvNH8ALhcN7JBN28QtaZy_CObZ7C0=w426-h240-k-no,35.4071056,139.5952188,"https://www.google.com/maps/place/%E3%83%97%E3%83%AB%E3%83%9F%E3%82%A8%E3%83%BC%E3%83%AB%E4%B8%8A%E5%A4%A7%E5%B2%A1%E5%BA%97/@35.5346104,139.540206,11z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185b45c12a1f4b:0xd03021d078b08e9c!8m2!3d35.4071056!4d139.5952188",Tokyo 神奈川 横浜 エステ USA,
Hotel JAL City Kannai Yokohama,এই তালিকাটি ম্যানেজ করুন,৪.০,,৯২৮,"72 Yamashitacho, Naka Ward, Yokohama, Kanagawa 231-0023, জাপান","CJWV+4Q Yokohama, Kanagawa, জাপান",+81 45-661-2580,kannai-yokohama.jalcity.co.jp,,,https://lh4.googleusercontent.com/proxy/fq5OU9iiAIAAOtUQrfhWYntLC9WHg1PUnimORF8yUwOtZA5vaHd6P8BSJKXDI6gA-vEBQHpRkLywe36GLDqimks7Rj0zNzApMfhnsuGmVpaa-xNWfvp0Fi-7VhF20zFnsXQS3H0RYAlp5-iz734Rsmfe4QEuLg=w437-h240-k-no,35.44525,139.6444167,"https://www.google.com/maps/place/Hotel+JAL+City+Kannai+Yokohama/@35.5346104,139.540206,11z/data=!4m11!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m7!1s0x60185cfb42581755:0x61c0b841e509335e!5m2!4m1!1i2!8m2!3d35.44525!4d139.6444167",Tokyo 神奈川 横浜 エステ USA,"৪,৯৯৫৳"
Daiwa Roynet Hotel Yokohama-Koen,এই ব্যবসার দাবি করুন,৪.১,,"১,২৫৭","204番地1 Yamashitacho, Naka Ward, Yokohama, Kanagawa 231-0023, জাপান","CJVR+9R Yokohama, Kanagawa, জাপান",+81 45-664-3745,daiwaroynet.jp,,,https://lh5.googleusercontent.com/p/AF1QipN_yBuAdmzDS_Nm1faEbMa_rAdRbkEmg3xXt4U=w408-h544-k-no,35.4434633,139.6420281,"https://www.google.com/maps/place/Daiwa+Roynet+Hotel+Yokohama-Koen/@35.5346104,139.540206,11z/data=!4m11!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m7!1s0x60185cfacdd6858d:0x394a2c75203ac6bd!5m2!4m1!1i2!8m2!3d35.4434633!4d139.6420281",Tokyo 神奈川 横浜 エステ USA,"৪,০৪৬৳"
Ryokan Matsushima,এই ব্যবসার দাবি করুন,৩.৭,,৮২,"863 Maitacho, Minami Ward, Yokohama, Kanagawa 232-0043, জাপান","CJH6+5P Yokohama, Kanagawa, জাপান",+81 45-731-2720,r-matsushima.jp,,,https://lh4.googleusercontent.com/proxy/He6mpNUrFMHBurXYxLrLVPmRp2XZ0U3cDx5S6f0dWzxPtaNhvzuH3BpfxOkbVm9yWLicMlsTUFMRXGcCKwe2743mdgF3EgrgUH5B_iFuYqAio-DRKh9y8v4KxqDG-1zyprLyBphG8PyYHVhISG7Lr-PDGzRY-7g=w437-h240-k-no,35.4279377,139.6118447,"https://www.google.com/maps/place/Ryokan+Matsushima/@35.5346104,139.540206,11z/data=!4m11!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m7!1s0x60185c9db4769dff:0x118d0a0adc6ff9b4!5m2!4m1!1i2!8m2!3d35.4279377!4d139.6118447",Tokyo 神奈川 横浜 エステ USA,
Sotetsu Fresa Inn Yokohama-Sakuragicho,এই তালিকাটি ম্যানেজ করুন,৪.০,,৪৯৪,"জাপান, 〒231-0005 Kanagawa, Yokohama, Naka Ward, Honcho, 5 Chome−４９","CJXP+VG Yokohama, Kanagawa, জাপান",+81 45-640-0203,fresa-inn.jp,taro@fresa-inn.jp,,https://lh5.googleusercontent.com/p/AF1QipN_rgze0KsMbOztMxD9gGTuD8466o6TvAZV9kId=w408-h611-k-no,35.4496319,139.6363075,"https://www.google.com/maps/place/Sotetsu+Fresa+Inn+Yokohama-Sakuragicho/@35.5346104,139.540206,11z/data=!4m11!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m7!1s0x60185ce1268f0335:0x7921620e400db9a9!5m2!4m1!1i2!8m2!3d35.4496319!4d139.6363075",Tokyo 神奈川 横浜 エステ USA,"৪,৬৪৯৳"
Richmond Hotel Yokohama Bashamichi,এই তালিকাটি ম্যানেজ করুন,৪.০,,৮২৯,"জাপান, 〒231-0013 Kanagawa, Yokohama, Naka Ward, Sumiyoshicho, 5 Chome−５９","CJWP+W4 Yokohama, Kanagawa, জাপান",+81 50-5268-5799,richmondhotel.jp,,,https://lh5.googleusercontent.com/p/AF1QipNO2bUTOpb8I625kB5d4CPhJbeCJNmI-spFmIr-=w408-h611-k-no,35.4473431,139.6353043,"https://www.google.com/maps/place/Richmond+Hotel+Yokohama+Bashamichi/@35.5346104,139.540206,11z/data=!4m11!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m7!1s0x60185cf67e21d32f:0xd2f26bf26b9c5cfb!5m2!4m1!1i2!8m2!3d35.4473431!4d139.6353043",Tokyo 神奈川 横浜 エステ USA,
関内駅,,৩.৩,ট্রানজিট স্টেশন,৫৮,"1 Chome Horaicho, Naka Ward, Yokohama, কানাগাওয়া প্রশাসনিক অঞ্চল 231-0048, জাপান","CJVP+H5 Yokohama, Kanagawa, জাপান",,,,https://lh5.googleusercontent.com/p/AF1QipNehpAETyBeWT4QPUAT6WMXCg1r7ncHGIs8YMlG=w408-h387-k-no,35.4439663,139.6354978,"https://www.google.com/maps/place/%E9%96%A2%E5%86%85%E9%A7%85/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185cf172c054bd:0x7d2d83e99cde9671!8m2!3d35.4439663!4d139.6354978",Tokyo 神奈川 横浜 エステ USA,,
Richmond Hotel Yokohama Ekimae,এই তালিকাটি ম্যানেজ করুন,৪.৩,,৫৫০,"2-13-7 Tsuruyacho, Kanagawa Ward, Yokohama, Kanagawa 221-0835, জাপান","FJ9F+94 Yokohama, Kanagawa, জাপান",+81 45-311-0155,richmondhotel.jp,,https://lh3.googleusercontent.com/proxy/VIGV0upswD3RtSnmMjkxt1lGLyR96oUV4mAosDWGqcIRE8Y86wmi_TxOXWHmApQokbX8NneMuz-8nQD2h752EXXoUWjQzgZFX9Bd7fV7xo0RpFJkDDfr2c3NmPGG7APTDkfOiXmYNBv-BxE8v5COjRCfzUdeXWc=w408-h277-k-no,35.468474,139.6228136,"https://www.google.com/maps/place/Richmond+Hotel+Yokohama+Ekimae/@35.5584456,139.3857412,10z/data=!4m11!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m7!1s0x60185c117474bd5d:0x19e958bc2fdc126d!5m2!4m1!1i2!8m2!3d35.468474!4d139.6228136",Tokyo 神奈川 横浜 エステ USA,"৫,৯২৪৳",
Yokohama Sky Building,এই ব্যবসার দাবি করুন,৩.৭,টেনেন্ট মালিকানা,"৩,৯৩২","2 Chome-19-12 Takashima, Nishi Ward, Yokohama, Kanagawa 220-0011, জাপান","FJ7F+RV Yokohama, Kanagawa, জাপান",+81 45-441-2424,yokohama-sky.co.jp,,https://lh5.googleusercontent.com/p/AF1QipN0MTpj_TDlBGjcZEbyviKyU_s0SAcbp94S4ZK0=w408-h306-k-no,35.464613,139.624694,"https://www.google.com/maps/place/Yokohama+Sky+Building/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185c13596b2f31:0xe913e8a7f7c1734a!8m2!3d35.464613!4d139.624694",Tokyo 神奈川 横浜 エステ USA,,
"Mandarin Oriental, Tokyo",এই তালিকাটি ম্যানেজ করুন,৪.৪,,"২,৪২২","2-1-1, Nihonbashimuromachi, Chuo City, Tokyo 103-8328, জাপান
এখানে অবস্থিত: Nihonbashi Mitsui Tower","MQPF+R6 Chuo City, Tokyo, জাপান",+81 3-3270-8800,mandarinoriental.com,,https://lh5.googleusercontent.com/p/AF1QipMoF7iCPC-fAu6c9OximUQxgVLA196gODhMWtrz=w408-h612-k-no,35.6870475,139.7730634,"https://www.google.com/maps/place/Mandarin+Oriental,+Tokyo/@35.5584456,139.3857412,10z/data=!4m11!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m7!1s0x601889557c55cddb:0x42a36e66867fa461!5m2!4m1!1i2!8m2!3d35.6870475!4d139.7730634",Tokyo 神奈川 横浜 エステ USA,"৬১,৪৯৫৳",americas-development@mohg.com
Yokohama Baycourt Club Hotel & Spa Resort,এই তালিকাটি ম্যানেজ করুন,৪.০,হোটেল,২,"1 Chome-1-番4号 Minatomirai, Nishi Ward, Yokohama, Kanagawa 220-0012, জাপান","FJ6M+XV Yokohama, Kanagawa, জাপান",+81 52-307-3716,baycourtclub.jp,,https://lh5.googleusercontent.com/p/AF1QipMPYb5l5Ss6AfmPu3Fu-j5zW7yoDBtQWFhW9vwO=w408-h252-k-no,35.4623895,139.6346522,"https://www.google.com/maps/place/Yokohama+Baycourt+Club+Hotel+%26+Spa+Resort/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185d8d3906bf87:0x3a0b6ba9e599dab2!8m2!3d35.4623895!4d139.6346522",Tokyo 神奈川 横浜 エステ USA,,"ex.ashiya@resorttrust.co.jp, ashiya@resorttrust.co.jp"
東京住空間 横浜オフィス,,১.০,রিয়েল এস্টেট এজেন্সি,১,"জাপান, 〒231-0011 Kanagawa, Yokohama, Naka Ward, Otamachi, 1 Chome−１−番 神奈川住空間ビル","CJWR+G5 Yokohama, Kanagawa, জাপান",+81 45-680-0081,jyukukan.tokyo,,https://lh5.googleusercontent.com/p/AF1QipO78-SHWSFUt2ubtsNsujN0BUU5kx_QvMvwMGKd=w408-h272-k-no,35.446282,139.640461,"https://www.google.com/maps/place/%E6%9D%B1%E4%BA%AC%E4%BD%8F%E7%A9%BA%E9%96%93+%E6%A8%AA%E6%B5%9C%E3%82%AA%E3%83%95%E3%82%A3%E3%82%B9/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185cfa0c169f6f:0x84465e810a50742a!8m2!3d35.446282!4d139.640461",Tokyo 神奈川 横浜 エステ USA,,
Yokohama Vivre,,৩.৬,শপিং মল,"৩,০৪০","2 Chome-15-13 Minamisaiwai, Nishi Ward, Yokohama, Kanagawa 220-0005, জাপান","FJ79+X8 Yokohama, Kanagawa, জাপান",+81 45-314-2121,vivre-shop.jp,,https://lh5.googleusercontent.com/p/AF1QipMXc7Afk63xqNBl85m6qqrlIVkPPeSw-YOCmqHF=w408-h306-k-no,35.4649329,139.6182734,"https://www.google.com/maps/place/Yokohama+Vivre/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185c0dc6978055:0xaed0a68dd9147c2b!8m2!3d35.4649329!4d139.6182734",Tokyo 神奈川 横浜 エステ USA,,
KAAT - Kanagawa Arts Theatre,এই ব্যবসার দাবি করুন,৪.১,পারফর্মিং আর্টস থিয়েটার,"১,২৯৪","281 Yamashitacho, Naka Ward, Yokohama, Kanagawa 231-0023, জাপান","CJWW+57 Yokohama, Kanagawa, জাপান",+81 45-633-6500,kaat.jp,,https://lh5.googleusercontent.com/p/AF1QipO-5OU8iLvg8gM5PMKf_f6ehofjVE1vGIAimCuQ=w408-h306-k-no,35.4454203,139.6456872,"https://www.google.com/maps/place/KAAT+-+Kanagawa+Arts+Theatre/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185cfcba625b53:0x706869d70372911b!8m2!3d35.4454203!4d139.6456872",Tokyo 神奈川 横浜 エステ USA,,
WELEDA,এই ব্যবসার দাবি করুন,৩.৫,কসমেটিকসের দোকান,৩৩,"1-10 Kinkocho, Kanagawa Ward, Yokohama, Kanagawa 221-0056, জাপান
এখানে অবস্থিত: Bay Quarter Yokohama","FJ8G+VM Yokohama, Kanagawa, জাপান",+81 45-594-7600,weleda.jp,,https://lh5.googleusercontent.com/p/AF1QipOpdh-cHQmQ_wu6B9Ulfvcg5iofhEijukE6ojGd=w408-h306-k-no,35.4671382,139.6267404,"https://www.google.com/maps/place/WELEDA/@35.5584456,139.3857412,10z/data=!3m1!5s0x60185c14f9eb26f7:0x1e959cd8436f0254!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185c1459d9c0ed:0x29b34ecaffd2d0f1!8m2!3d35.4671382!4d139.6267404",Tokyo 神奈川 横浜 エステ USA,,
RIKEN Yokohama campus,এই ব্যবসার দাবি করুন,৩.৯,গবেষণা কেন্দ্র,১১,"1 Chome-7-22 Suehirocho, Tsurumi Ward, Yokohama, Kanagawa 230-0045, জাপান","FMQM+PC Yokohama, Kanagawa, জাপান",+81 45-503-9111,yokohama.riken.jp,,https://lh5.googleusercontent.com/p/AF1QipNM30fai2mDXEeAmWHE2Vqj6gTxJKBRcu4f2Pai=w408-h304-k-no,35.4892816,139.6835137,"https://www.google.com/maps/place/RIKEN+Yokohama+campus/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185df283afb855:0x509f6a71fe795bdf!8m2!3d35.4892816!4d139.6835137",Tokyo 神奈川 横浜 エステ USA,,
tvkハウジングプラザ横浜,,৩.৭,ডিসপ্লে হোম সেন্টার,১৮৫,"জাপান, 〒220-0024 Kanagawa, Yokohama, Nishi Ward, Nishihiranumacho, 6−1 tvk ecom park","FJ46+QX Yokohama, Kanagawa, জাপান",+81 120-184-929,tvk-plazayokohama.jp,,https://lh5.googleusercontent.com/p/AF1QipPdg6xcvda23jvVgFzzWjY27V2gA2kyGm0XSN4Y=w426-h240-k-no,35.4569094,139.6124379,"https://www.google.com/maps/place/tvk%E3%83%8F%E3%82%A6%E3%82%B8%E3%83%B3%E3%82%B0%E3%83%97%E3%83%A9%E3%82%B6%E6%A8%AA%E6%B5%9C/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185c752762d655:0x64c5d7621dd330d5!8m2!3d35.4569094!4d139.6124379",Tokyo 神奈川 横浜 エステ USA,,
Queen Alice Yokohama Bay Hotel Tokyu,,৪.৪,ফরাসি রেস্তোরাঁ,২১২,"জাপান, 〒220-8543 Kanagawa, 横浜市西区 みなとみらい2−3−7 3F
এখানে অবস্থিত: Queen's Square Yokohama","FJ4P+Q5 Yokohama, Kanagawa, জাপান",+81 50-3467-3738,ggr6900.gorp.jp,,https://lh5.googleusercontent.com/p/AF1QipNhQryQJwuT6wbJYmcfBm7Lj2Gn--6A1pmbFjI2=w408-h271-k-no,35.456966,139.63538,"https://www.google.com/maps/place/Queen+Alice+Yokohama+Bay+Hotel+Tokyu/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185c5b7c2dc3e5:0x832854f91f79dc46!8m2!3d35.456966!4d139.63538",Tokyo 神奈川 横浜 エステ USA,,
oliveSPA 横浜元町中華街店,এই ব্যবসার দাবি করুন,৪.৬,মালিশ,২২,"জাপান, 〒231-0023 Kanagawa, 横浜市中区Naka Ward, Yamashitacho, 123-1 横浜クリード","CJRX+Q5 Naka Ward, Yokohama, Kanagawa, জাপান",+81 45-227-7272,olivespa.co.jp,,https://lh5.googleusercontent.com/p/AF1QipPHdLK4KgNnh1F2wEe6kmUQF7U9HaU4TSKXQu0R=w408-h272-k-no,35.4419353,139.6479106,"https://www.google.com/maps/place/oliveSPA+%E6%A8%AA%E6%B5%9C%E5%85%83%E7%94%BA%E4%B8%AD%E8%8F%AF%E8%A1%97%E5%BA%97/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185ce2335552bb:0xb7d0bfd2c503d5!8m2!3d35.4419353!4d139.6479106",Tokyo 神奈川 横浜 エステ USA,,catch_main@3x.png
Kanagawa Kenmin Hall,,৩.৯,কনসার্ট হল,"২,৩৭৪","3-1 Yamashitacho, Naka Ward, Yokohama, Kanagawa 231-0023, জাপান","CJWW+CR Yokohama, Kanagawa, জাপান",+81 45-662-5901,kanagawa-kenminhall.com,,https://lh5.googleusercontent.com/p/AF1QipOXhnwY3daFee-ZmL0JTH8KqT4yGQ_R_nw6Z0st=w408-h306-k-no,35.4460631,139.6470892,"https://www.google.com/maps/place/Kanagawa+Kenmin+Hall/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185cfcc314e0a3:0x59c29a58bd190974!8m2!3d35.4460631!4d139.6470892",Tokyo 神奈川 横浜 エステ USA,,
グッドエイジングサロン 東戸塚店,,,যোগব্যায়াম স্টুডিও,োগব্যায়াম স্টুডি,"জাপান, 〒244-8530 Kanagawa, Yokohama, Totsuka Ward, Shinanocho, 537-1 西武東戸塚 西武館2F
এখানে অবস্থিত: SEIBU Higashi-Totsuka Store","CHJ5+5G Yokohama, Kanagawa, জাপান",+81 120-989-894,gas.athuman.com,,https://lh5.googleusercontent.com/p/AF1QipNWb2GD7mA-e3-1O9Z3BPFjaSON6q2elIEGPrGj=w408-h271-k-no,35.430492,139.5588149,"https://www.google.com/maps/place/%E3%82%B0%E3%83%83%E3%83%89%E3%82%A8%E3%82%A4%E3%82%B8%E3%83%B3%E3%82%B0%E3%82%B5%E3%83%AD%E3%83%B3+%E6%9D%B1%E6%88%B8%E5%A1%9A%E5%BA%97/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185a4f7f544961:0x520a7697cd6f393f!8m2!3d35.430492!4d139.5588149",Tokyo 神奈川 横浜 エステ USA,,"tit_hero_190412@2x.png, tit_campaign_sub01@2x.png, tit_good_sub01@2x.png, tit_concept_01@2x.png, txt_banner_01@2x.png, tit_voice_01@2x.png, tit_voice_sub01@2x.png, tit_topics_01@2x.png, tit_banner_01@2x.png, tit_access_sub01@2x.png, img_access_02@2x.png, tit_good_01@2x.png, tit_concept_sub01@2x.png, tit_topics_sub01@2x.png, tit_campaign_01@2x.png, tit_access_01@2x.png"
(株)神奈川住空間,,৪.২,রিয়েল এস্টেট,৫,"জাপান, 〒231-0011 Kanagawa, Yokohama, Naka Ward, Otamachi, 1 Chome−1 神奈川住空間ビル","CJWR+G5 Yokohama, Kanagawa, জাপান",+81 45-680-0017,jyukukan.com,,https://lh5.googleusercontent.com/p/AF1QipO1UrAhwioy2TeAUHaPxIE_Khs3nipYvE2MBCBT=w408-h276-k-no,35.446299,139.640492,"https://www.google.com/maps/place/(%E6%A0%AA)%E7%A5%9E%E5%A5%88%E5%B7%9D%E4%BD%8F%E7%A9%BA%E9%96%93/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185cfa0c11e0c7:0x4c7faac6e2e08f90!8m2!3d35.446299!4d139.640492",Tokyo 神奈川 横浜 エステ USA,,
フーラストア横浜店（Foula Store Yokohama Retail shop）,,৫.০,সৌন্দর্য সামগ্রী সরবরাহের দোকান,১,"জাপান, 〒220-0005 Kanagawa, Yokohama, Nishi Ward, Minamisaiwai, 2 Chome−16−20-7F ＹＫビル","FJ78+VQ Yokohama, Kanagawa, জাপান",+81 45-534-8186,foula-store.jp,,https://lh5.googleusercontent.com/p/AF1QipOZ7l5j2wU4JwNa3FjRybDQR5w1NZqH4gbbV-sv=w408-h306-k-no,35.4646804,139.6169555,"https://www.google.com/maps/place/%E3%83%95%E3%83%BC%E3%83%A9%E3%82%B9%E3%83%88%E3%82%A2%E6%A8%AA%E6%B5%9C%E5%BA%97%EF%BC%88Foula+Store+Yokohama+Retail+shop%EF%BC%89/@35.5584456,139.3857412,10z/data=!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185c0c322c0001:0x416cdd0567f26aa4!8m2!3d35.4646804!4d139.6169555",Tokyo 神奈川 横浜 エステ USA,,"info@foula-store.jp, customer@foula.jp"
atmos,এই ব্যবসার দাবি করুন,৩.৯,জুতোর দোকান,২৭,"জাপান, 〒220-0005 Kanagawa, Yokohama, Nishi Ward, Minamisaiwai, 1 Chome−5−1 横浜ジョイナス1F
এখানে অবস্থিত: JOINUS Yokohama","FJ8C+6F Yokohama, Kanagawa, জাপান",+81 45-620-4475,atmos-tokyo.com,,https://lh5.googleusercontent.com/p/AF1QipP32697oKx4_r3fdjJss5uXst0IT2VPSoK_-7hV=w426-h240-k-no,35.465514,139.6211888,"https://www.google.com/maps/place/atmos/@35.5584456,139.3857412,10z/data=!3m1!5s0x60185c1271686695:0xce25fcad85fbf7b!4m8!1m2!2m1!1z56We5aWI5bedIOaoqua1nCDjgqjjgrnjg4YgVG9reW8gSmFwYW4!3m4!1s0x60185c1243b22223:0x8e764186b5adaec0!8m2!3d35.465514!4d139.6211888",Tokyo 神奈川 横浜 エステ USA,,"line-icon@2x.png, le_coq_sportif_logo_pc@2x.png, tumblr-icon@2x.png, new_balance_logo_pc@2x.png, header-bottom-img-1@2x.png, cart@2x.png, puma_logo_pc@2x.png, atmos_pink@2x.png, columbia_logo_pc@2x.png, instragram-icon@2x.png, copyright@2x.png, converse_logo_pc@2x.png, twitter-icon@2x.png, tokyo23@2x.png, atmlabs_logo_pc@2x.png, more@2x.png, kinetics@2x.png, slick-carousel@1.8.1, asics_logo_pc@2x.png, facebook-icon@2x.png, adidas_logo_pc@2x.png, sports_lab@2x.png, atm_labs@2x.png, atmos_big_logo@2x.png, reebok_logo_pc@2x.png, champion_logo_pc@2x.png, keen_logo_pc@2x.png, header-bottom-img-2@2x.png, search_icon@2x.png, atmos_lil@2x.png, onitsuka_logo_pc@2x.png, the_north_face_logo_pc@2x.png"
